artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid,cords,lat
Phish,Hamburg,Germany,http://phish.net/setlists/?d=1996-07-25,,"July 25, 1996",17 years ago,1996-07-25,1250721884,1996,,Stadtpark,93,"(u'Stadtpark, 22303 Hamburg, Germany', (53.5969843, 10.0206957))",53.6005843
Phish,Park City,USA,http://phish.net/setlists/?d=1996-08-02,,"August 02, 1996",17 years ago,1996-08-02,1253040933,1996,UT,Wolf Mountain Amphitheatre,686,"(u'Park City, UT, USA', (40.6460622, -111.4979729))",40.650162200000004
Phish,Morrison,USA,http://phish.net/setlists/?d=1996-08-04,,"August 04, 1996",17 years ago,1996-08-04,1253041761,1996,CO,Red Rocks Amphitheatre,50,,0
Phish,Morrison,USA,http://phish.net/setlists/?d=1996-08-05,,"August 05, 1996",17 years ago,1996-08-05,1253043651,1996,CO,Red Rocks Amphitheatre,50,,0
Phish,Morrison,USA,http://phish.net/setlists/?d=1996-08-06,,"August 06, 1996",17 years ago,1996-08-06,1253138032,1996,CO,Red Rocks Amphitheatre,50,,0
Phish,Morrison,USA,http://phish.net/setlists/?d=1996-08-07,,"August 07, 1996",17 years ago,1996-08-07,1253138477,1996,CO,Red Rocks Amphitheatre,50,,0
Phish,East Troy,USA,http://phish.net/setlists/?d=1996-08-10,,"August 10, 1996",17 years ago,1996-08-10,1253138965,1996,WI,Alpine Valley Music Theatre,3,,0
Phish,Noblesville,USA,http://phish.net/setlists/?d=1996-08-12,,"August 12, 1996",17 years ago,1996-08-12,1253139280,1996,IN,Deer Creek Music Center,401,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.0484917
Phish,Noblesville,USA,http://phish.net/setlists/?d=1996-08-13,,"August 13, 1996",17 years ago,1996-08-13,1253139955,1996,IN,Deer Creek Music Center,401,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.047191700000006
Phish,Hershey,USA,http://phish.net/setlists/?d=1996-08-14,,"August 14, 1996",17 years ago,1996-08-14,1253140282,1996,PA,Hersheypark Stadium,389,"(u'Hersheypark Stadium and Star Pavillion, 550 Hersheypark Drive, Hershey, Pennsylvania 17033', (40.2903494, -76.6590894))",40.2927494
Phish,Plattsburgh,USA,http://phish.net/setlists/?d=1996-08-15,,"August 15, 1996",17 years ago,1996-08-15,1260550356,1996,NY,Plattsburgh Air Force Base,339,"(u'Plattsburgh Air Force Base, Plattsburgh, NY, USA', (44.6572273, -73.4590197))",44.6585273
Phish,Plattsburgh,USA,http://phish.net/setlists/?d=1996-08-16,,"August 16, 1996",17 years ago,1996-08-16,1253164730,1996,NY,Plattsburgh Air Force Base,339,"(u'Plattsburgh Air Force Base, Plattsburgh, NY, USA', (44.6572273, -73.4590197))",44.6619273
Phish,Plattsburgh,USA,http://phish.net/setlists/?d=1996-08-17,,"August 17, 1996",17 years ago,1996-08-17,1251582198,1996,NY,Plattsburgh Air Force Base,339,"(u'Plattsburgh Air Force Base, Plattsburgh, NY, USA', (44.6572273, -73.4590197))",44.660327300000006
Phish,Lake Placid,USA,http://phish.net/setlists/?d=1996-10-16,,"October 16, 1996",17 years ago,1996-10-16,1253140624,1996,NY,Olympic Center,703,"(u'Lake Placid, NY 12946, USA', (44.2794911, -73.9798713))",44.2820911
Phish,State College,USA,http://phish.net/setlists/?d=1996-10-17,,"October 17, 1996",17 years ago,1996-10-17,1253141059,1996,PA,"Bryce Jordan Center, Penn State University",527,"(u'Bryce Jordan Center, The Pennsylvania State University, 127 Bryce Jordan Center, University Park, PA 16802, USA', (40.808869, -77.8553809))",40.809669
Phish,Pittsburgh,USA,http://phish.net/setlists/?d=1996-10-18,,"October 18, 1996",17 years ago,1996-10-18,1253141431,1996,PA,Civic Arena,700,"(u'Mellon Arena, 1001 Fifth Avenue, PA 15219, USA', (40.4415212, -79.99058749999999))",40.4456212
Phish,Buffalo,USA,http://phish.net/setlists/?d=1996-10-19,,"October 19, 1996",17 years ago,1996-10-19,1250900293,1996,NY,Marine Midland Arena,156,"(u'Buffalo, NY, USA', (42.88644679999999, -78.8783689))",42.88694679999999
Phish,New York,USA,http://phish.net/setlists/?d=1996-10-21,,"October 21, 1996",17 years ago,1996-10-21,1250900445,1996,NY,Madison Square Garden,157,"(u'Madison Street, New York, NY, USA', (40.685764, -73.94149399999999))",40.687364
Phish,New York,USA,http://phish.net/setlists/?d=1996-10-22,,"October 22, 1996",17 years ago,1996-10-22,1253142029,1996,NY,Madison Square Garden,157,"(u'Madison Street, New York, NY, USA', (40.685764, -73.94149399999999))",40.689264
Phish,Hartford,USA,http://phish.net/setlists/?d=1996-10-23,,"October 23, 1996",17 years ago,1996-10-23,1253142331,1996,CT,Hartford Civic Center,439,"(u'Hartford, CT, USA', (41.76371109999999, -72.6850932))",41.76671109999999
Phish,Hampton,USA,http://phish.net/setlists/?d=1996-10-25,,"October 25, 1996",17 years ago,1996-10-25,1251054823,1996,VA,Hampton Coliseum,6,"(u'Hampton Coliseum, 1000 Coliseum Drive, Hampton, VA 23666, USA', (37.0347278, -76.3813198))",37.0355278
Phish,Charlotte,USA,http://phish.net/setlists/?d=1996-10-26,,"October 26, 1996",17 years ago,1996-10-26,1253142824,1996,NC,Charlotte Coliseum,699,"(u'City County Government, 1117 East Morehead Street, Charlotte, NC 28204, USA', (35.211062, -80.840706))",35.213761999999996
Phish,North Charleston,USA,http://phish.net/setlists/?d=1996-10-27,,"October 27, 1996",17 years ago,1996-10-27,1253143967,1996,SC,North Charleston Coliseum,698,"(u'North Charleston Coliseum (Northside), North Charleston, SC 29418, USA', (32.86625, -80.02187599999999))",0
Phish,Tallahassee,USA,http://phish.net/setlists/?d=1996-10-29,,"October 29, 1996",17 years ago,1996-10-29,1253144340,1996,FL,Leon County Civic Center,706,"(u'Donald L. Tucker Civic Center, 505 West Pensacola Street, Florida State University, Tallahassee, FL 32301, USA', (30.4377823, -84.2866581))",30.4416823
Phish,Atlanta,USA,http://phish.net/setlists/?d=1996-10-31,,"October 31, 1996",17 years ago,1996-10-31,1253145063,1996,GA,The Omni,707,"(u'Omni Eye Services, 3200 Downwood Circle Northwest, Atlanta, GA 30327, USA', (33.8416081, -84.4263431))",33.8460081
Phish,West Palm Beach,USA,http://phish.net/setlists/?d=1996-11-02,,"November 02, 1996",17 years ago,1996-11-02,1253146017,1996,FL,Coral Sky Amphitheater,708,,0
Phish,Gainesville,USA,http://phish.net/setlists/?d=1996-11-03,,"November 03, 1996",17 years ago,1996-11-03,1253146286,1996,FL,"O'Connell Center, University of Florida",694,"(u""Stephen C. O'Connell Center, Stadium Road, University of Florida, Gainesville, FL 32608, USA"", (29.6494045, -82.3511752))",29.6523045
Phish,Knoxville,USA,http://phish.net/setlists/?d=1996-11-06,,"November 06, 1996",17 years ago,1996-11-06,1253147945,1996,TN,Knoxville Civic Coliseum,709,"(u'Knoxville, TN, USA', (35.9606384, -83.9207392))",35.9619384
Phish,Lexington,USA,http://phish.net/setlists/?d=1996-11-07,,"November 07, 1996",17 years ago,1996-11-07,1253148349,1996,KY,Rupp Arena,710,"(u'Rupp Arena, 430 West Vine Street, Lexington, KY 40507, USA', (38.04857579999999, -84.50249099999999))",38.04877579999999
Phish,Champaign,USA,http://phish.net/setlists/?d=1996-11-08,,"November 08, 1996",17 years ago,1996-11-08,1253148582,1996,IL,"Assembly Hall, University of Illinois",522,"(u'University of Illinois at Urbana-Champaign, Champaign, IL', (40.1019523, -88.2271615))",40.1048523
Phish,Auburn Hills,USA,http://phish.net/setlists/?d=1996-11-09,,"November 09, 1996",17 years ago,1996-11-09,1253148771,1996,MI,The Palace of Auburn Hills,421,"(u'The Palace of Auburn Hills, Auburn Hills, MI 48326, USA', (42.697084, -83.24571639999999))",42.697984
Phish,Grand Rapids,USA,http://phish.net/setlists/?d=1996-11-11,,"November 11, 1996",17 years ago,1996-11-11,1253149026,1996,MI,Van Andel Arena,573,"(u'Van Andel Arena, 130 West Fulton Street, Grand Rapids, MI 49503, USA', (42.9624327, -85.6715658))",42.965532700000004
Phish,Minneapolis,USA,http://phish.net/setlists/?d=1996-11-13,,"November 13, 1996",17 years ago,1996-11-13,1250984845,1996,MN,Target Center,158,"(u'Target Center, 600 First Avenue North, Minneapolis, MN 55403, USA', (44.979462, -93.27619))",44.981761999999996
Phish,Ames,USA,http://phish.net/setlists/?d=1996-11-14,,"November 14, 1996",17 years ago,1996-11-14,1250984930,1996,IA,Hilton Coliseum,172,"(u'Hilton Coliseum, 1700 Center Drive, Ames, IA 50011, USA', (42.021009, -93.63482049999999))",42.021609
Phish,St. Louis,USA,http://phish.net/setlists/?d=1996-11-15,,"November 15, 1996",17 years ago,1996-11-15,1253149506,1996,MO,Kiel Center,711,"(u'Scottrade Center, 1401 Clark Avenue, St. Louis, MO 63103, USA', (38.626484, -90.2021175))",38.628884
Phish,Omaha,USA,http://phish.net/setlists/?d=1996-11-16,,"November 16, 1996",17 years ago,1996-11-16,1253149804,1996,NE,Civic Auditorium,712,"(u'City/County Civic Center, Omaha, NE 68183, USA', (41.2570876, -95.94042759999999))",41.2589876
Phish,Memphis,USA,http://phish.net/setlists/?d=1996-11-18,,"November 18, 1996",17 years ago,1996-11-18,1253150897,1996,TN,Mid-South Coliseum,715,"(u'Memphis, TN, USA', (35.1495343, -90.0489801))",35.1526343
Phish,Kansas City,USA,http://phish.net/setlists/?d=1996-11-19,,"November 19, 1996",17 years ago,1996-11-19,1253151189,1996,MO,Municipal Auditorium,687,"(u'Kansas City, MO, USA', (39.0997265, -94.5785667))",39.100026500000006
Phish,Spokane,USA,http://phish.net/setlists/?d=1996-11-22,,"November 22, 1996",17 years ago,1996-11-22,1253151458,1996,WA,Spokane Arena,718,"(u'Arena Lot, Spokane, WA 99201, USA', (47.66799899999999, -117.419131))",47.67279899999999
Phish,"Vancouver, British Columbia",Canada,http://phish.net/setlists/?d=1996-11-23,,"November 23, 1996",17 years ago,1996-11-23,1253151760,1996,,Pacific Coliseum,719,"(u'Pacific Coliseum, 100 North Renfrew St, Vancouver, BC V5K 3N7, Canada', (49.2858703, -123.0427269))",49.2905703
Phish,Portland,USA,http://phish.net/setlists/?d=1996-11-24,,"November 24, 1996",17 years ago,1996-11-24,1253152051,1996,OR,Memorial Coliseum,657,"(u'Portland, OR, USA', (45.5234515, -122.6762071))",45.5244515
Phish,Seattle,USA,http://phish.net/setlists/?d=1996-11-27,,"November 27, 1996",17 years ago,1996-11-27,1253152329,1996,WA,Key Arena,721,"(u'KeyArena, 305 Harrison Street, Seattle, WA 98109, USA', (47.6221144, -122.3540497))",47.6232144
Phish,Daly City,USA,http://phish.net/setlists/?d=1996-11-29,,"November 29, 1996",17 years ago,1996-11-29,1250985074,1996,CA,The Cow Palace,173,,0
Phish,Sacramento,USA,http://phish.net/setlists/?d=1996-11-30,,"November 30, 1996",17 years ago,1996-11-30,1253153828,1996,CA,ARCO Arena,723,"(u'Sleep Train Arena, 1 Sports Parkway, Sacramento, CA 95834, USA', (38.649062, -121.5180614))",38.653162
Phish,Los Angeles,USA,http://phish.net/setlists/?d=1996-12-01,,"December 01, 1996",17 years ago,1996-12-01,1253154332,1996,CA,"Pauley Pavilion, University of California Los Angeles",724,"(u'Pauley Pavilion, University of California, Los Angeles, 301 Westwood Plaza, Los Angeles, CA 90095, USA', (34.0703436, -118.446732))",34.0705436
Phish,Phoenix,USA,http://phish.net/setlists/?d=1996-12-02,,"December 02, 1996",17 years ago,1996-12-02,1253154505,1996,AZ,America West Arena,725,"(u'West Park Dam, Phoenix, AZ 85029, USA', (33.5833743, -112.0823725))",33.583674300000006
Phish,Inglewood,USA,http://phish.net/setlists/?d=1996-12-03,,"December 03, 1996",17 years ago,1996-12-03,1253154651,1996,CA,Great Western Forum,229,,0
Phish,San Diego,USA,http://phish.net/setlists/?d=1996-12-04,,"December 04, 1996",17 years ago,1996-12-04,1253154897,1996,CA,Sports Arena,726,"(u'Sports Arena Boulevard, San Diego, CA, USA', (32.7533935, -117.2105087))",32.7572935
Phish,Las Vegas,USA,http://phish.net/setlists/?d=1996-12-06,,"December 06, 1996",17 years ago,1996-12-06,1253155576,1996,NV,The Aladdin Theatre,727,"(u'Las Vegas, NV, USA', (36.114646, -115.172816))",36.115646
Phish,Philadelphia,USA,http://phish.net/setlists/?d=1996-12-28,,"December 28, 1996",17 years ago,1996-12-28,1253162904,1996,PA,CoreStates Spectrum,524,"(u'Philadelphia, PA, USA', (39.952335, -75.16378900000001))",39.952935
Phish,Philadelphia,USA,http://phish.net/setlists/?d=1996-12-29,,"December 29, 1996",17 years ago,1996-12-29,1253163220,1996,PA,CoreStates Spectrum,524,"(u'Philadelphia, PA, USA', (39.952335, -75.16378900000001))",39.952635
Phish,Boston,USA,http://phish.net/setlists/?d=1996-12-30,,"December 30, 1996",17 years ago,1996-12-30,1250994067,1996,MA,FleetCenter,186,"(u'Boston, MA, USA', (42.3584308, -71.0597732))",42.3595308
Phish,Boston,USA,http://phish.net/setlists/?d=1996-12-31,,"December 31, 1996",17 years ago,1996-12-31,1253163867,1996,MA,FleetCenter,186,"(u'Boston, MA, USA', (42.3584308, -71.0597732))",42.3598308
Phish,London,England,http://phish.net/setlists/?d=1997-02-13,,"February 13, 1997",17 years ago,1997-02-13,1252278071,1997,,Shepherd's Bush Empire,205,,0
Phish,Brussels,Belgium,http://phish.net/setlists/?d=1997-02-14,,"February 14, 1997",17 years ago,1997-02-14,1252278516,1997,,Le Botanique,444,"(u'Botanique, 1000 Brussels, Belgium', (50.85310399999999, 4.366154))",50.854103999999985
Phish,Cologne,Germany,http://phish.net/setlists/?d=1997-02-16,,"February 16, 1997",17 years ago,1997-02-16,1252282213,1997,,Alter Wartesaal,445,"(u'Cologne, Germany', (50.937531, 6.9602786))",50.942431
Phish,Amsterdam,Netherlands,http://phish.net/setlists/?d=1997-02-17,,"February 17, 1997",17 years ago,1997-02-17,1252287567,1997,,Paradiso,446,"(u'Gran Paradiso, 1060 Amsterdam, The Netherlands', (52.3501011, 4.7743182))",52.3515011
Phish,Paris,France,http://phish.net/setlists/?d=1997-02-18,,"February 18, 1997",17 years ago,1997-02-18,1252289219,1997,,Bataclan,447,"(u'Pharmacie du Bataclan, 75011 Paris, France', (48.8640236, 2.3693823))",48.867123600000006
Phish,Milan,Italy,http://phish.net/setlists/?d=1997-02-20,,"February 20, 1997",17 years ago,1997-02-20,1252291891,1997,,Teatro Smeraldo,448,"(u'Milan, Italy', (45.4654542, 9.186516))",45.4696542
Phish,Florence,Italy,http://phish.net/setlists/?d=1997-02-21,,"February 21, 1997",17 years ago,1997-02-21,1252294022,1997,,Tenax,449,"(u'Florence, Italy', (43.7710332, 11.2480006))",43.7747332
Phish,Rome,Italy,http://phish.net/setlists/?d=1997-02-22,,"February 22, 1997",17 years ago,1997-02-22,1252369673,1997,,Teatro Olimpico,462,,0
Phish,Cortemaggiore,Italy,http://phish.net/setlists/?d=1997-02-23,,"February 23, 1997",17 years ago,1997-02-23,1252369948,1997,,Fillmore,463,"(u'29016 Cortemaggiore Piacenza, Italy', (44.99371410000001, 9.9302466))",44.99451410000001
Phish,Munich,Germany,http://phish.net/setlists/?d=1997-02-25,,"February 25, 1997",17 years ago,1997-02-25,1252370320,1997,,Incognito,464,"(u'Munich, Germany', (48.1351253, 11.5819806))",48.1389253
Phish,Baden-Baden,Germany,http://phish.net/setlists/?d=1997-02-26,,"February 26, 1997",17 years ago,1997-02-26,1252370557,1997,,SWF3 Studios,465,"(u'Baden-Baden, Germany', (48.76564, 8.228524199999999))",48.76894
Phish,Stuttgart,Germany,http://phish.net/setlists/?d=1997-02-26,,"February 26, 1997",17 years ago,1997-02-26,1252371176,1997,,Longhorn,466,"(u'Stuttgart, Germany', (48.7754181, 9.181758799999999))",48.7794181
Phish,Berlin,Germany,http://phish.net/setlists/?d=1997-02-28,,"February 28, 1997",17 years ago,1997-02-28,1252371468,1997,,,469,"(u'Berlin, Germany', (52.52000659999999, 13.404954))",52.52220659999999
Phish,Hamburg,Germany,http://phish.net/setlists/?d=1997-03-01,,"March 01, 1997",17 years ago,1997-03-01,1252372484,1997,,Markethalle,155,"(u'Hinter der Markthalle, 20095 Hamburg, Germany', (53.5522425, 9.999229399999999))",53.5542425
Phish,Copenhagen,Denmark,http://phish.net/setlists/?d=1997-03-02,,"March 02, 1997",17 years ago,1997-03-02,1252372797,1997,,Pumpehuset,471,,0
Phish,New York,USA,http://phish.net/setlists/?d=1997-03-05,,"March 05, 1997",17 years ago,1997-03-05,1252372895,1997,NY,Ed Sullivan Theater,228,,0
Phish,Burlington,USA,http://phish.net/setlists/?d=1997-03-18,,"March 18, 1997",17 years ago,1997-03-18,1252373305,1997,VT,The Flynn Theatre,16,"(u'Burlington, VT, USA', (44.4758825, -73.21207199999999))",44.4775825
Phish,Philadelphia,USA,http://phish.net/setlists/?d=1997-05-18,,"May 18, 1997",17 years ago,1997-05-18,1252373427,1997,PA,CoreStates Center,762,"(u'Philadelphia, PA, USA', (39.952335, -75.16378900000001))",39.956935
Phish,Charlotte,USA,http://phish.net/setlists/?d=1997-06-06,,"June 06, 1997",17 years ago,1997-06-06,1252425110,1997,VT,Brad Sands's and Pete Carini's House,477,"(u'Charlotte, VT, USA', (44.3098476, -73.2609928))",44.3114476
Phish,Dublin,Ireland,http://phish.net/setlists/?d=1997-06-13,,"June 13, 1997",17 years ago,1997-06-13,1252426196,1997,,The S.F.X. Centre,478,"(u'Centre, Cork, Ireland', (51.8982852, -8.472574999999999))",51.9019852
Phish,Dublin,Ireland,http://phish.net/setlists/?d=1997-06-14,,"June 14, 1997",17 years ago,1997-06-14,1252428769,1997,,The S.F.X. Centre,478,"(u'Centre, Cork, Ireland', (51.8982852, -8.472574999999999))",51.9012852
Phish,London,England,http://phish.net/setlists/?d=1997-06-16,,"June 16, 1997",17 years ago,1997-06-16,1252429155,1997,,Royal Albert Hall,479,"(u'Royal Albert Hall, London SW7 2AP, UK', (51.50094439999999, -0.1774361))",51.50104439999999
Phish,Vienna,Austria,http://phish.net/setlists/?d=1997-06-19,,"June 19, 1997",17 years ago,1997-06-19,1252430569,1997,,Arena,480,"(u'FK Austria Wien, Generali-Arena, Fischhofgasse 12, 1100 Vienna, Austria', (48.16199200000001, 16.388114))",48.165292000000015
Phish,Prague,Czech Republic,http://phish.net/setlists/?d=1997-06-20,,"June 20, 1997",17 years ago,1997-06-20,1252464722,1997,,Archa Theater,481,"(u'Prague, Czech Republic', (50.0755381, 14.4378005))",50.076238100000005
Phish,Scheessel,Germany,http://phish.net/setlists/?d=1997-06-21,,"June 21, 1997",17 years ago,1997-06-21,1252466160,1997,,Hurricane Festival,482,"(u'Hurricane Festival, 27383 Schee\xdfel, Germany', (53.15804199999999, 9.521541))",53.15814199999999
Phish,"St. Goarshausen, Koblenz",Germany,http://phish.net/setlists/?d=1997-06-22,,"June 22, 1997",17 years ago,1997-06-22,1252466382,1997,,Loreley,483,"(u'Koblenz, Germany', (50.360025, 7.589907))",50.364725
Phish,Strasbourg,France,http://phish.net/setlists/?d=1997-06-24,,"June 24, 1997",17 years ago,1997-06-24,1252466691,1997,,La Laiterie,484,"(u'Laiterie, 67000 Strasbourg, France', (48.5759896, 7.7316083))",48.5800896
Phish,Lille,France,http://phish.net/setlists/?d=1997-06-25,,"June 25, 1997",17 years ago,1997-06-25,1252467602,1997,,,485,"(u'Lille, France', (50.62925, 3.057256))",50.63275
Phish,Somerset,England,http://phish.net/setlists/?d=1997-06-27,,"June 27, 1997",17 years ago,1997-06-27,1252468617,1997,,Worthy Farm,487,"(u'Worthy Farm, Worthy Lane, Pilton, Shepton Mallet, Somerset BA4 4BY, UK', (51.159081, -2.583461))",51.161581
Phish,Roskilde,Denmark,http://phish.net/setlists/?d=1997-06-29,,"June 29, 1997",17 years ago,1997-06-29,1252468779,1997,,Roskilde Festival,195,,0
Phish,Amsterdam,Netherlands,http://phish.net/setlists/?d=1997-07-01,,"July 01, 1997",17 years ago,1997-07-01,1252469302,1997,,Paradiso,446,"(u'Gran Paradiso, 1060 Amsterdam, The Netherlands', (52.3501011, 4.7743182))",52.3548011
Phish,Amsterdam,Netherlands,http://phish.net/setlists/?d=1997-07-02,,"July 02, 1997",17 years ago,1997-07-02,1252512785,1997,,Paradiso,446,"(u'Gran Paradiso, 1060 Amsterdam, The Netherlands', (52.3501011, 4.7743182))",52.3518011
Phish,,Germany,http://phish.net/setlists/?d=1997-07-03,,"July 03, 1997",17 years ago,1997-07-03,1252513046,1997,,Serenadenhof,494,,0
